Unnamed: 0,inn,name,region,okved,status_Действующая организация,status_Деятельность прекращена,status_Процесс банкротства,status_Процесс исключения,status_Процесс реорганизации,status_Стадия ликвидации,Закупки,2020,2021,2022,2023,2024,2025,СумНедоим,СумДолг,ОстЗадолж,2021_1100_СумОтч,2021_1100_СумПред,2021_2110_СумОтч,2021_2110_СумПред,2021_2200_СумОтч,2021_2200_СумПред,2022_1100_СумОтч,2022_1100_СумПред,2022_2110_СумОтч,2022_2110_СумПред,2022_2200_СумОтч,2022_2200_СумПред,2023_1100_СумОтч,2023_1100_СумПред,2023_2110_СумОтч,2023_2110_СумПред,2023_2200_СумОтч,2023_2200_СумПред,2024_1100_СумОтч,2024_1100_СумПред,2024_2110_СумОтч,2024_2110_СумПред,2024_2200_СумОтч,2024_2200_СумПред,2025_1100_СумОтч,2025_1100_СумПред,2025_2110_СумОтч,2025_2110_СумПред,2025_2200_СумОтч,2025_2200_СумПред,2021_1210_СумОтч,2021_1210_СумПред,2021_1360_СумОтч,2021_1360_СумПред,2021_2400_СумОтч,2021_2400_СумПред,2022_1210_СумОтч,2022_1210_СумПред,2022_1360_СумОтч,2022_1360_СумПред,2022_2400_СумОтч,2022_2400_СумПред,2023_1210_СумОтч,2023_1210_СумПред,2023_1360_СумОтч,2023_1360_СумПред,2023_2400_СумОтч,2023_2400_СумПред,2024_1210_СумОтч,2024_1210_СумПред,2024_1360_СумОтч,2024_1360_СумПред,2024_2400_СумОтч,2024_2400_СумПред,2025_1210_СумОтч,2025_1210_СумПред,2025_1360_СумОтч,2025_1360_СумПред,2025_2400_СумОтч,2025_2400_СумПред,Дата регистрации,count_2021,sum_2021,count_2022,sum_2022,count_2023,sum_2023,count_2024,sum_2024,count_2025,sum_2025,event_timestamp
2617,7703638985,"ООО ""МАСТАК ЦЕНТР""",99,647,True,False,False,False,False,False,6846145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7418000,0,1428596000,1076268000,211042000,84052000,76645000,0,1573803000,1428596000,332180000,211042000,82564000,0,2219114000,1573803000,459657000,332180000,190527000,0,2296019000,2219114000,371680000,459657000,0,0,0,0,0,0,625815000,0,0,0,136934000,63784000,840048000,0,0,0,238695000,136934000,1043495000,0,0,0,332081000,238695000,1300050000,0,0,0,195758000,332081000,0,0,0,0,0,0,2007,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2618,7722756409,"ООО ""ТД АТЕНТУС""",96,539,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5037000,0,1851540000,1479527000,69280000,79952000,5037000,0,2331398000,1851540000,97901000,69280000,5037000,0,2576860000,2331398000,75013000,97901000,5046000,0,2705775000,2576860000,82804000,75013000,0,0,0,0,0,0,159757000,0,0,0,53550000,65908000,258658000,0,0,0,78314000,53550000,259538000,0,0,0,58172000,78314000,379222000,0,0,0,57788000,58172000,0,0,0,0,0,0,2011,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2619,5257179870,"ООО ""ТД ПРОФСТИЛ""",105,661,True,False,False,False,False,False,334437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9451000,0,2261218000,1784513000,14861000,7355000,0,0,1825631000,2261218000,4731000,14861000,0,0,235886000,1825631000,-8244000,4731000,0,0,13573000,235886000,427000,-8244000,0,0,0,0,0,0,250539000,0,0,0,10490000,3184000,209274000,0,0,0,9286000,10490000,121161000,0,0,0,-16305000,9286000,110089000,0,0,0,247000,-16305000,0,0,0,0,0,0,2018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2620,4101127427,"ООО ""АГРОТЕК МАРКЕТ-СВ""",57,672,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27345000,0,905671000,591694000,15738000,17917000,76472000,0,1085989000,905671000,22132000,15738000,87745000,0,1059480000,1085989000,12914000,22132000,78756000,0,1138660000,1059480000,23680000,12914000,0,0,0,0,0,0,49472000,0,0,0,1129000,10264000,58804000,0,0,0,7525000,1129000,51869000,0,0,0,-3979000,5603000,56155000,0,0,0,4685000,-6914000,0,0,0,0,0,0,2008,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2621,6454104178,"ООО ""СТЕКЛОПАКЕТЫ И СТЕКЛО -ПОВОЛЖЬЕ""",155,201,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9117000,0,292767000,198171000,14505000,733000,13040000,0,297117000,292767000,8347000,14505000,8840000,0,355233000,297117000,9006000,8347000,0,0,0,0,0,0,0,0,0,0,0,0,23589000,0,0,0,12102000,164000,22999000,0,0,0,10860000,11760000,27891000,0,0,0,8385000,10860000,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2622,3907048708,"ООО ""ПЦ АВТОЙЛ""",52,625,True,False,False,False,False,False,24936316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980000,0,358622000,375825000,2843000,3662000,731000,0,361131000,358622000,4201000,2843000,338000,0,358108000,361131000,4454000,4201000,0,0,171431000,358108000,0,0,0,0,0,0,0,0,1122000,0,0,0,463000,993000,1104000,0,0,0,1971000,463000,1095000,0,0,0,3096000,1971000,1069000,0,0,0,-2181000,3096000,0,0,0,0,0,0,2005,0,0.0,0,0.0,0,0.0,0,0.0,1,105890.19,2025-04-30 15:38:33.633104
2623,3420011748,"ООО ""ГРАНТЭК XX1""",35,603,True,False,False,False,False,False,973218682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77953000,0,775541000,489122000,22459000,8033000,86083000,0,976253000,775541000,22072000,22459000,77840000,0,816613000,976253000,-18156000,22072000,77895000,0,888430000,816613000,9225000,-18156000,0,0,0,0,0,0,152616000,0,0,0,16497000,3859000,208786000,0,0,0,20466000,16497000,250134000,0,0,0,-5412000,20466000,208624000,0,0,0,16219000,-5412000,0,0,0,0,0,0,2011,0,0.0,3,278015.0,0,0.0,4,4336623.5,0,0.0,2025-04-30 15:38:33.633104
2624,7806485628,"ООО ""РУСМАШ""",36,387,True,False,False,False,False,False,45964508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,245147000,130456000,0,0,0,0,138884000,245147000,0,0,397000,0,1892761000,138884000,458748000,41453000,4243000,0,1150024000,1892761000,291444000,458748000,0,0,0,0,0,0,6599000,0,0,0,25212000,16479000,1284000,0,0,0,31432000,25212000,235934000,0,0,0,355453000,31432000,141502000,0,0,0,252467000,356666000,0,0,0,0,0,0,2012,0,0.0,2,35699565.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2625,5248002228,"АО ""ГОРОДЕЦКИЙ МЗ""",106,34,True,False,False,False,False,False,36177156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493974000,0,3190296000,2968830000,272814000,346050000,449596000,0,3759971000,3190296000,271222000,272814000,407823000,0,4107502000,3759971000,365369000,271222000,371596000,0,4602003000,4107502000,294089000,365369000,0,0,0,0,0,0,105935000,0,0,0,307115000,307070000,185753000,0,0,0,291829000,307115000,149317000,0,0,0,391973000,291829000,176124000,0,0,0,503871000,391973000,0,0,0,0,0,0,1992,0,0.0,0,0.0,1,0.0,0,0.0,1,95717.26,2025-04-30 15:38:33.633104
2626,5754022686,"ООО ""ФАРМИТА""",121,576,True,False,False,False,False,False,78083338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,223726000,233707000,1198000,297000,0,0,199686000,223726000,5024000,1198000,0,0,196560000,199686000,1662000,5024000,0,0,195648000,196560000,2738000,1662000,0,0,0,0,0,0,60282000,0,0,0,2966000,1792000,31040000,0,0,0,4662000,878000,9049000,0,0,0,1353000,4662000,13748000,0,0,0,2170000,1353000,0,0,0,0,0,0,2015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2627,7743102012,"ООО ""ФАРМУПАК""",35,135,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230000,0,250992000,310700000,2562000,32805000,5016000,0,198206000,250992000,-6595000,2562000,18189000,0,125578000,198206000,3192000,-6595000,15456000,0,205501000,125578000,6026000,3192000,0,0,0,0,0,0,73330000,0,0,0,-359000,24581000,92929000,0,0,0,2165000,-359000,95531000,0,0,0,2380000,2165000,94134000,0,0,0,3199000,2380000,0,0,0,0,0,0,2015,0,0.0,0,0.0,3,165000.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2628,7802478796,"ООО ""АРКАДА-СТРОЙ""",36,260,True,False,False,False,False,False,1768483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11200000,0,400251000,132838000,4292000,2660000,9707000,0,518928000,400251000,9659000,4304000,5940000,0,349314000,518928000,-3414000,9680000,5493000,0,449907000,349314000,1904000,-6163000,0,0,0,0,0,0,401000,0,0,0,2602000,898000,28989000,0,0,0,4689000,2602000,81580000,0,0,0,2776000,4710000,164311000,0,0,0,3820000,-27000,0,0,0,0,0,0,2009,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2629,5835116036,"ООО ""БИТУМТРЕЙД""",123,625,True,False,False,False,False,False,4950308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,215519000,128170000,0,0,310000,0,76458000,215519000,139000,1197000,3148000,0,62585000,76458000,3787000,139000,0,0,103079000,62585000,0,0,0,0,0,0,0,0,13000,0,0,0,-529000,1275000,11000,0,0,0,113000,-529000,2457000,0,0,0,2062000,113000,802000,0,0,0,1794000,2062000,0,0,0,0,0,0,2016,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2630,7203463409,"ООО ""ТД МАТРОСКИН""",189,528,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,447342000,406081000,0,0,0,0,516625000,447342000,0,0,0,0,576277000,516620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7481000,0,0,0,3474000,2309000,1102000,0,0,0,15885000,3474000,1204000,0,0,0,15424000,15834000,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2631,5259130013,"ООО ""АКСДОМ""",105,638,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,82798.59,10000.0,0.0,0,0,220418000,148121000,2048000,1524000,0,0,213055000,220418000,3732000,2048000,5889000,0,214897000,213055000,2026000,3732000,4691000,0,235580000,214897000,716000,2026000,0,0,0,0,0,0,12296000,0,0,0,1576000,1074000,12716000,0,0,0,1653000,1576000,17820000,0,0,0,987000,1653000,22487000,0,0,0,363000,987000,0,0,0,0,0,0,2017,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2632,4105027649,"ООО ""СЕВЕРЯНКА""",57,672,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1707000,0,323386000,363641000,5504000,11607000,15873000,0,358851000,323386000,6491000,5504000,10983000,0,398358000,358851000,8180000,6491000,22431000,0,466869000,398358000,9433000,8180000,0,0,0,0,0,0,5128000,0,0,0,11821000,6513000,5973000,0,0,0,1309000,11821000,5427000,0,0,0,2331000,1309000,7905000,0,0,0,2186000,2330000,0,0,0,0,0,0,2003,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2633,7719593063,"ООО  ""КОЛВИ""",35,543,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211026000,0,4295159000,3872813000,572589000,673094000,229952000,0,5213800000,4295159000,732235000,572589000,246613000,0,6460682000,5213800000,1130546000,732235000,386984000,0,7366063000,6460682000,886766000,1130546000,0,0,0,0,0,0,897745000,0,0,0,436983000,623001000,1263220000,0,0,0,286117000,436983000,1383548000,0,0,0,854092000,286117000,1807203000,0,0,0,607607000,854092000,0,0,0,0,0,0,2006,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2634,5505220913,"ООО ""СИБИРСКИЕ ПРОСТОРЫ""",114,528,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8444000,0,847812000,531252000,18367000,11777000,12449000,0,1108520000,847812000,57802000,18367000,4458000,0,983961000,1108520000,38423000,57802000,29760000,0,968119000,983961000,30233000,38423000,0,0,0,0,0,0,0,0,0,0,13389000,8691000,23000,0,0,0,10996000,13389000,0,0,0,0,11329000,10996000,9227000,0,0,0,3176000,11329000,0,0,0,0,0,0,2014,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2635,2303020521,"ООО ""ТАБАККО-БИЗНЕС""",73,683,True,False,False,False,False,False,203957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,0,0,671372000,684552000,1045000,2096000,7793000,0,713031000,671372000,1664000,1045000,5227000,0,700019000,713031000,5679000,1664000,0,0,665437000,700019000,0,0,0,0,0,0,0,0,105483000,0,0,0,2490000,6636000,119515000,0,0,0,3945000,2490000,116496000,0,0,0,3065000,3945000,154062000,0,0,0,4068000,3065000,0,0,0,0,0,0,2002,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2636,3907038428,"ООО ""СТЕКО""",53,336,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,115431000,144756000,0,0,0,0,129930000,115431000,0,0,0,0,125177000,129930000,0,0,0,0,109362000,125177000,0,0,0,0,0,0,0,0,112293000,0,0,0,-3264000,-12465000,83704000,0,0,0,1561000,-3264000,92882000,0,0,0,2913000,1561000,69638000,0,0,0,169000,2913000,0,0,0,0,0,0,2004,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2637,7838363118,"ООО ""ДОБРОГОСТ""",36,651,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5434000,477330000,0,0,0,0,25414000,5434000,0,0,0,0,36341000,25414000,0,0,0,0,9405000,36341000,0,0,0,0,0,0,0,0,195242000,0,0,0,-319000,1035000,180911000,0,0,0,615000,-319000,161438000,0,0,0,1128000,615000,162751000,0,0,0,2806000,1128000,0,0,0,0,0,0,2006,0,0.0,1,0.0,1,344485.44,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2638,2129064075,"ООО ""АККОНД-ТОРГ""",203,676,True,False,False,False,False,False,223140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398724000,0,753526000,699592000,30426000,36791000,423456000,0,931492000,753526000,77261000,30426000,404916000,0,969703000,931492000,100574000,77261000,392393000,0,1064742000,969703000,109021000,100574000,0,0,0,0,0,0,49618000,0,0,0,120960000,27944000,41796000,0,0,0,199568000,120960000,34466000,0,0,0,225464000,199568000,52120000,0,0,0,172565000,225464000,0,0,0,0,0,0,2005,0,0.0,1,3000000.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2639,2460078095,"ООО ""АВТО-ТОРГ-Е""",74,459,True,False,False,False,False,False,30992690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,115165000,132765000,3870000,3679000,0,0,99147000,115165000,9500000,3870000,0,0,79849000,99147000,5290000,9500000,0,0,115520000,79849000,7557000,5290000,0,0,0,0,0,0,62294000,0,0,0,2030000,1475000,82526000,0,0,0,5298000,2030000,95873000,0,0,0,2536000,5298000,112954000,0,0,0,4706000,2536000,0,0,0,0,0,0,2006,0,0.0,0,0.0,0,0.0,0,0.0,1,1695641.62,2025-04-30 15:38:33.633104
2640,7725295298,"ООО ""ЗВК""",96,644,True,False,False,False,False,False,333872511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17157000,0,606628000,304864000,154859000,73671000,17698000,0,252758000,606628000,44660000,154859000,17423000,0,162580000,252758000,16009000,44660000,21263000,0,205545000,162580000,30627000,16009000,0,0,0,0,0,0,118000,0,0,0,55693000,59418000,195000,0,0,0,7200000,55693000,92000,0,0,0,13800000,7200000,146000,0,0,0,18525000,13801000,0,0,0,0,0,0,2015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2641,2602007102,"ООО ""ЮМП""",172,7,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6413000,0,423999000,225246000,23520000,2248000,2951000,0,485888000,423999000,50802000,23520000,20171000,0,496679000,485888000,51416000,50802000,33790000,0,681132000,496679000,51795000,51416000,0,0,0,0,0,0,17647000,0,0,0,17399000,922000,47863000,0,0,0,36894000,17399000,81181000,0,0,0,32345000,36894000,143743000,0,0,0,34292000,32345000,0,0,0,0,0,0,2019,1,65000.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2642,9729283709,"ООО ""ОЛИВЬЕ РИТЕЙЛ""",35,663,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,419466000,391143000,0,0,0,0,468755000,419466000,0,0,0,0,423434000,468755000,0,0,0,0,408952000,423434000,0,0,0,0,0,0,0,0,17128000,0,0,0,-26755000,-98545000,13902000,0,0,0,14039000,-27601000,49612000,0,0,0,223689000,14039000,59706000,0,0,0,-5358000,223689000,0,0,0,0,0,0,2019,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2643,9715222093,"АО ""СЕРВИСИНСТРУМЕНТ""",35,575,True,False,False,False,False,False,421925382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632000,0,148775000,269648000,1481000,12581000,418000,0,176769000,148775000,9868000,1479000,428000,0,170833000,176769000,212000,9868000,510000,0,157250000,170833000,5704000,212000,0,0,0,0,0,0,33083000,0,0,0,223000,3117000,38849000,0,0,0,4337000,223000,63636000,0,0,0,4493000,4337000,73394000,0,0,0,723000,4493000,0,0,0,0,0,0,2015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2644,2466073336,"АО ""КРАСКОН""",74,57,True,False,False,False,False,False,76231753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26458000,0,590222000,471647000,7134000,10098000,40824000,0,757793000,590222000,73429000,7134000,80769000,0,807871000,757793000,54600000,73429000,102590000,0,893493000,807871000,71859000,54600000,0,0,0,0,0,0,76929000,0,2261000,0,123108000,8151000,90186000,0,2261000,0,261248000,123108000,140902000,0,2261000,0,58840000,261248000,198380000,0,2261000,0,85660000,58840000,0,0,0,0,0,0,1998,1,5913.6,0,0.0,1,3000000.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2645,7814649284,"ООО ""ФОФУД""",153,661,False,False,False,False,True,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,12093000,0,384741000,148320000,60289000,18518000,16307000,0,571518000,384741000,42139000,60289000,32633000,0,739223000,571518000,17477000,42139000,14682000,0,681426000,739223000,3234000,17477000,0,0,0,0,0,0,56373000,0,0,0,47726000,14237000,78302000,0,0,0,23033000,47726000,87196000,0,0,0,8134000,23033000,36225000,0,0,0,3083000,8134000,0,0,0,0,0,0,2016,0,0.0,0,0.0,1,534823.0,2,144030.34,1,144030.34,2025-04-30 15:38:33.633104
2646,7017044190,"ООО ""ФАРМТРЕНД""",182,731,False,True,False,False,False,False,646503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139000,0,157132000,344048000,764000,-653000,0,0,148983000,156680000,-6565000,-1169000,0,0,153516000,148983000,-784000,-6565000,0,0,0,0,0,0,0,0,0,0,0,0,24312000,0,0,0,4426000,-20576000,18560000,0,0,0,-8495000,2377000,14485000,0,0,0,-1653000,-8495000,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2647,7805087198,"АО ""НФК""",36,576,True,False,False,False,False,False,5532373023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997000,0,898335000,680067000,33901000,8927000,458000,0,1032483000,898335000,-2017000,33901000,264000,0,827503000,1032483000,4767000,-2017000,331000,0,795769000,827503000,-15514000,4767000,0,0,0,0,0,0,37721000,0,0,0,32942000,18096000,73336000,0,0,0,55964000,32942000,78622000,0,0,0,33171000,55964000,45338000,0,0,0,27749000,33171000,0,0,0,0,0,0,1997,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2648,3018000448,"ООО ""ТРУСОВСКИЙ ХЛЕБОЗАВОД""",12,48,True,False,False,False,False,False,43091804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65424000,0,236822000,218814000,5390000,524000,67921000,0,233740000,236822000,1629000,5390000,61548000,0,226989000,233740000,3398000,1629000,86967000,0,270220000,226989000,4761000,3398000,0,0,0,0,0,0,16671000,0,0,0,5070000,40000,17289000,0,0,0,2000,5070000,19102000,0,0,0,672000,2000,18405000,0,0,0,2798000,672000,0,0,0,0,0,0,1998,2,69013.5,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2649,3665081439,"ООО ""ПРИМО""",34,58,True,False,False,False,False,False,28149554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92882000,0,231813000,229771000,35556000,36448000,114352000,0,360979000,231813000,93704000,35556000,147543000,0,419353000,360979000,95555000,93704000,171249000,0,471545000,419353000,66719000,95555000,0,0,0,0,0,0,116094000,0,0,0,25562000,14298000,139947000,0,0,0,62320000,25562000,195283000,0,0,0,64725000,62320000,226935000,0,0,0,39486000,64725000,0,0,0,0,0,0,2011,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2650,2630042571,"ООО ""СБСВ - КЛЮЧАВТО МИНЕРАЛЬНЫЕ ВОДЫ""",73,447,False,False,False,False,True,False,235878045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,23000.0,892429000,0,3942401000,2933777000,392528000,235699000,795165000,0,1252519000,3942401000,-48151000,392528000,812379000,0,3134475000,1252519000,60122000,-48151000,1107981000,0,761722000,3134475000,-55787000,60122000,0,0,0,0,0,0,52257000,0,0,0,352985000,242050000,118458000,0,0,0,41573000,352985000,337306000,0,0,0,96076000,41573000,11146000,0,0,0,-5161000,96076000,0,0,0,0,0,0,2009,2,0.0,2,5226494.5,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2651,5408020235,"ООО ""АКАДЕМ КАБЕЛЬ""",112,614,False,True,False,False,False,False,450076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,193934000,144814000,0,0,0,0,111891000,193934000,0,0,0,0,187335000,111891000,0,0,0,0,143056000,187335000,0,0,0,0,0,0,0,0,64681000,0,0,0,26264000,7905000,60852000,0,0,0,7684000,26264000,69487000,0,0,0,9914000,7684000,36584000,0,0,0,-894000,9914000,0,0,0,0,0,0,2018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2652,6320017163,"ООО ""ЕВРО МАФ""",151,443,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,278176000,131533000,0,0,0,0,559214000,278176000,0,0,0,0,606076000,559214000,0,0,0,0,540185000,606076000,0,0,0,0,0,0,0,0,156648000,0,0,0,34429000,26136000,110620000,0,0,0,80603000,34434000,124333000,0,0,0,140154000,80603000,140500000,0,0,0,51372000,140145000,0,0,0,0,0,0,2018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2653,5905952615,"ООО ""СТРОЙДЕТАЛЬ""",125,222,True,False,False,False,False,False,11824518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,440641000,265890000,0,0,0,0,527342000,440641000,0,0,0,0,599147000,527342000,0,0,0,0,679168000,599147000,0,0,0,0,0,0,0,0,15862000,0,0,0,2312000,8472000,34604000,0,0,0,24282000,2312000,59109000,0,0,0,19174000,24282000,56056000,0,0,0,7381000,19174000,0,0,0,0,0,0,2014,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2654,8604045619,"АО ""ФАРМАЦИЯ""",194,731,False,True,False,False,False,False,1420370625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10990000,0,198453000,220613000,-4803000,5711000,11491000,0,159545000,198453000,-13837000,-4803000,2408000,0,46487000,159545000,-15653000,-13837000,0,0,0,0,0,0,0,0,0,0,0,0,35620000,0,1702000,0,-9651000,1092000,13976000,0,1893000,0,-16141000,-9651000,8715000,0,1893000,0,3330000,-16141000,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0.0,0,0.0,20,4916493.8,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2655,5017086333,"ООО ""МИРА""",96,481,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,154864688.95,19255185.59,19255185.59,0,0,153285000,469562000,0,0,0,0,529560000,153285000,0,0,0,0,301198000,400300000,2214000,809000,0,0,0,0,0,0,0,0,0,0,0,0,11956000,0,0,0,205000,567000,44800000,0,0,0,612000,205000,700475000,0,0,0,1590000,614000,0,0,0,0,0,0,0,0,0,0,0,0,2010,1,18216802.0,1,7000.0,0,0.0,3,26235033.75,0,0.0,2025-04-30 15:38:33.633104
2656,1649004994,"ООО ""ФАРМ ПЛЮС""",142,731,False,True,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695000,0,130289000,124611000,1196000,-2601000,27707000,0,140433000,130289000,1727000,1196000,42860000,0,161545000,140433000,1300000,1727000,0,0,0,0,0,0,0,0,0,0,0,0,23747000,0,0,0,495000,3117000,23730000,0,0,0,306000,495000,24577000,0,0,0,-1824000,306000,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2025-04-30 15:38:33.633104
2657,5001120557,"ООО ""КВАРТО""",98,632,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1500511.94,0.0,0.0,0,0,265009000,142377000,0,0,0,0,782414000,265009000,0,0,35247000,0,1933170000,782414000,26483000,64075000,23691000,0,1253274000,1933170000,110000,26483000,0,0,0,0,0,0,100918000,0,0,0,4573000,2134000,135763000,0,0,0,28026000,4573000,180189000,0,0,0,101742000,28026000,338903000,0,0,0,21988000,101742000,0,0,0,0,0,0,2018,0,0.0,0,0.0,0,0.0,1,44318.87,0,0.0,2025-04-30 15:38:33.633104
2658,1109014765,"ООО ""АВТОПРОМСЕРВИС""",136,453,True,False,False,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,435007000,331516000,0,0,0,0,472223000,435007000,0,0,0,0,769069000,472218000,0,0,0,0,683807000,768633000,0,0,0,0,0,0,0,0,71186000,0,0,0,107646000,81568000,97800000,0,0,0,82634000,107485000,147669000,0,0,0,87678000,82449000,167436000,0,0,0,66906000,87318000,0,0,0,0,0,0,2018,0,0.0,0,0.0,0,0.0,1,476884.88,0,0.0,2025-04-30 15:38:33.633104
